date,price,total_volume,market_cap,year,bull_run,price_lag_1,price_lag_2,price_lag_3,price_rolling_mean_3,price_rolling_std_3,volume_rolling_mean_3,volume_rolling_std_3,price_rolling_mean_7,price_rolling_std_7,volume_rolling_mean_7,volume_rolling_std_7
2015-01-07 00:00:00.000,295.8725,110674232.978753,4053238742.4375,2015,0,285.3738000000001,273.22,260.936,284.82210000000003,11.33632298101986,120905084.80366075,30340150.16408883,290.05890000000005,19.8625374269419,110407087.88271534,58344611.951920755
2015-01-08 00:00:00.000,284.4525,86570544.47058573,3897824162.25,2015,0,295.8725,285.3738000000001,273.22,288.56626666666665,6.344129771949217,98082557.80858219,12088060.314979192,285.8389714285714,16.83798396252894,116060113.65156002,52833870.01664669
2015-01-09 00:00:00.000,289.5738000000001,83478400.2771182,3968992614.285001,2015,0,284.4525,295.8725,285.3738000000001,289.96626666666674,5.720106866425907,93574392.57548565,14889383.643764615,282.28580000000005,11.606879381786241,122434755.64821461,43903555.124141715
2015-01-10 00:00:00.000,274.533,92683835.63260388,3763909199.925,2015,0,289.5738000000001,284.4525,295.8725,282.85310000000004,7.6468932534721965,87577593.4601026,4684615.328014374,280.5659428571429,11.756891108034976,118706883.3944253,45349762.87786568
2015-01-11 00:00:00.000,267.184,73256737.91089578,3664201453.6,2015,0,274.533,289.5738000000001,284.4525,277.0969333333334,11.412979523916263,83139657.94020595,9717977.734606477,281.45851428571433,10.144882806359218,99814967.5288837,26999751.04278131
2015-01-12 00:00:00.000,268.353667700943,78982214.88677162,3681154854.371071,2015,0,267.184,274.533,289.5738000000001,270.0235559003143,3.9488409943674228,81640929.4767571,9982715.258157266,280.7633239572776,10.939170764990887,88949837.44759086,12463068.025657792
2015-01-13 00:00:00.000,221.436,215752219.9219919,3038251389.3,2015,0,268.353667700943,267.184,274.533,252.32455590031432,26.75666636256812,122663724.23988645,80667814.47961973,271.62935252870614,24.605086135253025,105914026.5826743,49885660.67537612
2015-01-14 00:00:00.000,172.1479,236006920.8178313,2362639549.8525,2015,0,221.436,268.353667700943,267.184,220.64585590031433,48.10775073213923,176913785.20886496,85413743.48667964,253.9544096715633,42.33687428476267,123818696.27397121,70224563.64451824
2015-01-15 00:00:00.000,210.5559,257637517.29041365,2890521922.995,2015,0,172.1479,221.436,268.353667700943,201.37993333333335,25.89358943065484,236465552.67674565,20946414.759972386,243.39775252870618,42.67642128668404,148256835.24823233,83594686.4580952
2015-01-16 00:00:00.000,205.816,176217465.4940408,2826188131.0,2015,0,210.5559,172.1479,221.436,196.17326666666668,20.941116149893237,223287301.2007619,42174017.48746748,231.43235252870613,39.1697731802831,161505273.13636413,78830337.94725399
2015-01-17 00:00:00.000,199.4914,106431481.13147792,2740019366.285,2015,0,205.816,210.5559,172.1479,205.28776666666667,5.55113167771405,180095487.97197747,75677576.84069224,220.71212395727758,35.50521632474012,163469222.49334615,76979505.61831981
2015-01-18 00:00:00.000,208.9892,118664232.7276146,2871292169.34,2015,0,199.4914,205.816,210.5559,204.76553333333334,4.835251945175175,133771059.78437777,37265038.18802782,212.39858110013475,29.03362716149055,169956007.46716312,69677485.35184361
2015-01-19 00:00:00.000,214.545,105545327.33818196,2948379298.875,2015,0,208.9892,199.4914,205.816,207.6752,7.61233638510459,110213680.39909148,7331793.309222599,204.71162857142855,15.904505442663755,173750737.8173646,64422326.25280998
2015-01-20 00:00:00.000,210.5137,94312137.93638834,2893626589.035,2015,0,214.545,208.9892,199.4914,211.3493,2.8706095049636478,106173899.33406162,12188209.763772013,203.1513,14.460502623122757,156402154.67656407,67504283.82956222
2015-01-21 00:00:00.000,224.0451,99166469.19882472,3080429686.665,2015,0,210.5137,214.545,208.9892,216.36793333333333,6.947446361313007,99674644.82446502,5633810.245650767,210.56518571428572,7.585259541468198,136853518.7309917,60006847.8598148
